Id,MSSubClass,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,OpenPorchSF,EnclosedPorch,PoolArea,PoolQC,Fence,MoSold,YrSold,SaleType,SalePrice
481,house_1floor,29.8704,1489.5138,Pave,IR1,Lvl,AllPub,FR2,Gtl,Gardarika,Norm,1Fam,1Story,9,5,2004,2005,CompShg,VinylSd,VinylSd,BrkFace,35.1173,Gd,TA,PConc,Ex,TA,Gd,GLQ,53.1405,170.2912,GasA,Ex,Y,SBrkr,171.8706,0.0,0.0,171.8706,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,Fin,3,71.7211,TA,TA,Y,10.4051,0.0,0.0,,,3,2006,WD,8860680.0
482,house_1floor,21.9456,1100.5289,Pave,IR1,HLS,AllPub,Inside,Gtl,Gardarika,Norm,1Fam,1Story,9,5,2003,2004,CompShg,VinylSd,VinylSd,BrkFace,52.2115,Gd,TA,PConc,Ex,TA,Gd,GLQ,20.9032,166.4822,GasA,Ex,Y,SBrkr,166.4822,0.0,0.0,166.4822,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,Fin,3,81.1972,TA,TA,Y,4.5522,0.0,0.0,,,8,2006,WD,10165320.0
483,house_2floor,15.24,232.2575,Pave,Reg,Lvl,AllPub,Corner,Gtl,Chigovka,Norm,1Fam,2Story,7,8,1915,2005,CompShg,Stucco,Stucco,,0.0,Gd,TA,PConc,TA,TA,No,ALQ,56.7637,84.5417,GasA,Ex,Y,SBrkr,85.0991,84.5417,0.0,169.6409,1,1,4,1,Ex,7,Min2,1,Gd,Attchd,Unf,1,15.2361,Fa,Fa,Y,0.0,0.0,0.0,,,6,2009,WD,4916600.0
484,cottage_settlem,9.7536,418.0635,Pave,Reg,Lvl,AllPub,FR2,Gtl,Petrovskie_ozera,Norm,Twnhs,1Story,6,5,1998,1998,CompShg,VinylSd,VinylSd,BrkFace,10.7767,TA,TA,PConc,Ex,TA,No,GLQ,29.6361,112.97,GasA,Ex,Y,SBrkr,112.97,0.0,0.0,112.97,2,0,2,1,TA,5,Typ,0,,Attchd,Unf,2,37.347,TA,TA,Y,11.6129,0.0,0.0,,,5,2006,WD,4457520.0
485,house_1floor,,720.7415,Pave,IR1,Lvl,AllPub,Corner,Gtl,Naberegnay,Norm,1Fam,1Story,5,7,1962,2001,CompShg,HdBoard,Plywood,,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,38.1831,92.8101,GasA,Gd,Y,SBrkr,92.8101,0.0,0.0,92.8101,1,0,3,1,Gd,6,Typ,0,,Detchd,Unf,1,24.5264,TA,TA,Y,12.2632,0.0,0.0,,,3,2007,WD,3385375.0
486,house_1floor,24.384,891.8688,Pave,Reg,Lvl,AllPub,Inside,Gtl,Alpika,Norm,1Fam,1Story,5,7,1950,2007,CompShg,MetalSd,MetalSd,,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,47.0089,103.401,GasA,Gd,Y,SBrkr,103.401,0.0,0.0,103.401,1,0,3,1,Gd,5,Typ,1,Gd,Attchd,Unf,1,24.5264,TA,TA,Y,7.4322,11.1484,0.0,,,7,2009,WD,4662840.0
487,house_1floor,24.0792,955.879,Pave,Reg,Lvl,AllPub,Inside,Gtl,Alpika,Norm,1Fam,1Story,5,7,1965,1965,CompShg,MetalSd,MetalSd,BrkFace,15.6077,TA,TA,CBlock,TA,TA,No,ALQ,22.018,99.6849,GasA,TA,Y,SBrkr,99.6849,0.0,0.0,99.6849,1,1,3,1,TA,6,Typ,0,,Attchd,RFn,2,47.845,TA,TA,Y,0.0,0.0,0.0,,,6,2007,WD,3985800.0
488,house_1floor,21.336,1137.4114,Pave,IR1,Lvl,AllPub,Inside,Gtl,Pridonskoy,Norm,1Fam,1Story,5,6,1971,1971,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,45.1509,137.8681,GasA,Gd,Y,SBrkr,137.8681,0.0,0.0,137.8681,2,0,3,1,TA,7,Typ,1,TA,Attchd,Unf,2,45.2438,TA,TA,Y,0.0,0.0,0.0,,,2,2007,WD,4471250.0
489,two_cottage,18.288,1003.3524,Pave,Reg,Lvl,AllPub,Corner,Gtl,Chigovka,Norm,2fmCon,1.5Fin,5,4,1900,1970,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,Fa,CBlock,TA,Fa,No,BLQ,26.9419,88.6295,GasA,TA,N,FuseA,164.0667,60.2011,0.0,224.2678,2,0,3,2,TA,10,Mod,1,Gd,Attchd,Unf,2,48.3096,TA,Fa,N,0.0,0.0,0.0,,,5,2006,ConLD,4348800.0
490,multi_level house,6.4008,141.77,Pave,Reg,Lvl,AllPub,Inside,Gtl,Panorama,Norm,Twnhs,SFoyer,4,8,1970,2002,CompShg,CemntBd,CmentBd,,0.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,10.6838,58.5289,GasA,TA,Y,SBrkr,58.5289,0.0,0.0,58.5289,1,0,1,1,Gd,3,Typ,0,,Attchd,Unf,1,26.5703,TA,TA,Y,0.0,0.0,0.0,,,5,2009,WD,2727920.0
491,cottage_settlem,,247.5865,Pave,Reg,Lvl,AllPub,Inside,Gtl,Panorama,Norm,TwnhsE,2Story,5,6,1976,1976,CompShg,CemntBd,CmentBd,,0.0,TA,TA,PConc,Gd,TA,Mn,Unf,24.5264,24.5264,GasA,TA,Y,SBrkr,57.2282,63.9173,0.0,121.1455,1,1,3,1,TA,4,Typ,1,Gd,BuiltIn,Fin,1,31.2154,TA,TA,Y,2.2297,0.0,0.0,,,6,2008,WD,2860050.0
492,house_1floor_attic,24.0792,881.6495,Pave,Reg,Lvl,AllPub,Inside,Gtl,Alpika,Artery,1Fam,1.5Fin,6,7,1941,1950,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,22.1109,74.8798,GasA,TA,Y,FuseA,89.0011,57.5999,0.0,146.6009,1,0,3,1,Fa,5,Typ,2,TA,Attchd,Unf,1,22.2967,TA,TA,Y,0.0,2.9729,0.0,,MnPrv,8,2006,WD,3614940.0
493,house_2floor,32.004,1447.2429,Pave,IR1,Lvl,AllPub,Corner,Gtl,Darvina,Norm,1Fam,2Story,6,5,2006,2006,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,67.6334,67.6334,GasA,Gd,Y,SBrkr,67.6334,67.6334,0.0,135.2668,2,1,3,1,TA,8,Typ,0,,Attchd,RFn,2,39.8554,TA,TA,Y,0.0,0.0,0.0,,,5,2006,New,4696296.3
494,house_1floor,21.336,736.8137,Pave,Reg,Lvl,AllPub,Inside,Gtl,Alpika,Norm,1Fam,1Story,5,6,1960,1960,CompShg,BrkFace,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,33.7238,117.8939,GasA,TA,Y,FuseA,117.8939,0.0,0.0,117.8939,1,1,3,1,TA,6,Typ,1,Fa,Detchd,Unf,1,28.6141,TA,TA,Y,0.0,0.0,0.0,,,6,2008,WD,3854850.0
495,house_1floor,15.24,537.351,Pave,Reg,Lvl,AllPub,Inside,Gtl,Chigovka,Artery,1Fam,1Story,5,8,1938,1996,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,17.6516,17.6516,GasA,Gd,Y,FuseA,82.3121,0.0,0.0,82.3121,1,0,2,1,TA,4,Typ,0,,Attchd,Unf,1,25.3625,TA,TA,Y,1.8581,7.4322,0.0,,,12,2009,WD,2896036.0
496,house_1floor,18.288,731.9827,Pave,Reg,Lvl,AllPub,Inside,Gtl,LesPolyana,Norm,1Fam,1Story,4,5,1920,1950,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Rec,20.9032,66.8902,GasA,TA,N,FuseA,66.8902,0.0,0.0,66.8902,1,0,2,1,TA,4,Typ,0,,,,0,0.0,,,N,48.5883,10.6838,0.0,,GdWo,11,2009,WD,1107028.0
497,house_1floor,,1179.1249,Pave,IR1,Lvl,AllPub,Inside,Gtl,Geleznodorogny,Norm,1Fam,1Story,8,5,1992,1993,CompShg,BrkFace,BrkFace,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,182.926,297.2896,GasA,Ex,Y,SBrkr,299.8909,0.0,0.0,299.8909,3,0,4,1,Gd,10,Typ,1,Gd,Attchd,RFn,2,50.725,TA,TA,Y,6.9677,27.0348,0.0,,,5,2007,WD,10986500.0
498,house_1floor_attic,18.288,847.2754,Pave,Reg,Lvl,AllPub,Inside,Gtl,Olimpysky,Norm,1Fam,1.5Fin,7,6,1925,1950,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,Gd,PConc,TA,TA,No,Rec,64.7534,95.3185,GasA,Ex,Y,SBrkr,105.2591,63.8244,0.0,169.0835,2,0,4,1,TA,8,Typ,0,,Detchd,Unf,1,22.2967,TA,TA,N,9.2903,0.0,0.0,,GdPrv,6,2008,WD,4576080.0
499,house_1floor,19.812,724.6434,Pave,Reg,Lvl,AllPub,Inside,Gtl,Naberegnay,Norm,1Fam,1Story,5,7,1967,2004,CompShg,HdBoard,HdBoard,BrkFace,8.2684,TA,TA,PConc,TA,TA,No,ALQ,38.4618,80.2682,GasA,Ex,Y,SBrkr,83.5198,0.0,0.0,83.5198,1,0,3,1,Gd,5,Typ,0,,Attchd,Fin,1,26.7561,TA,TA,Y,0.0,0.0,0.0,,MnPrv,6,2009,WD,4123600.0
500,house_1floor,21.336,700.0241,Pave,IR1,Lvl,AllPub,Inside,Gtl,Alpika,Norm,1Fam,1Story,5,7,1958,1985,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,48.4954,84.7275,GasA,Fa,Y,SBrkr,84.7275,0.0,0.0,84.7275,1,0,2,1,TA,5,Typ,0,,Attchd,Fin,1,27.5922,TA,TA,Y,26.4774,0.0,0.0,,MnWw,6,2007,WD,3066000.0
501,cottage_settlem,6.4008,175.5867,Pave,Reg,Lvl,AllPub,Inside,Gtl,Lesnoy,Norm,Twnhs,2Story,6,5,1973,1973,CompShg,HdBoard,HdBoard,BrkFace,26.4774,TA,TA,CBlock,TA,TA,No,BLQ,29.3573,62.4308,GasA,TA,Y,SBrkr,62.4308,50.725,0.0,113.1559,1,1,3,1,TA,7,Typ,0,,Detchd,Unf,1,24.5264,TA,TA,Y,2.6013,0.0,0.0,,,5,2007,WD,2887150.0
502,house_2floor,22.86,910.7281,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somovo,Norm,1Fam,2Story,7,5,2005,2005,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,43.2928,80.454,GasA,Gd,Y,SBrkr,80.454,83.7985,0.0,164.2525,2,1,3,1,Gd,7,Typ,0,,Attchd,RFn,2,56.0205,TA,TA,Y,10.0335,0.0,0.0,,,2,2008,WD,5638029.0
503,house_1floor,21.336,851.9205,Pave,Reg,Lvl,AllPub,Corner,Gtl,Pervozvanny,Feedr,1Fam,1Story,5,7,1965,1965,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,39.0193,112.7842,GasA,Ex,Y,SBrkr,112.7842,0.0,0.0,112.7842,1,0,2,1,TA,6,Typ,0,,Detchd,Unf,2,42.8283,Fa,Fa,Y,0.0,17.0942,0.0,,GdPrv,4,2007,WD,3577000.0
504,house_1floor,30.48,1449.4726,Pave,IR1,Lvl,AllPub,Inside,Gtl,Leskovo,Norm,1Fam,1Story,7,8,1959,1997,CompShg,BrkFace,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,23.5974,139.4474,GasA,TA,Y,SBrkr,167.3183,0.0,0.0,167.3183,2,0,1,1,TA,6,Typ,2,TA,Attchd,Fin,2,44.9651,TA,TA,Y,5.0168,0.0,0.0,,GdWo,3,2010,WD,8776930.0
505,cottage_settlem,7.3152,214.4201,Pave,Reg,Lvl,AllPub,Inside,Gtl,TPark,Norm,TwnhsE,2Story,6,5,1974,1974,CompShg,Plywood,Brk Cmn,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,9.569,79.4321,GasA,TA,Y,SBrkr,79.4321,43.3857,0.0,122.8178,2,1,3,1,TA,6,Typ,1,Fa,Attchd,Unf,2,40.8773,TA,TA,Y,0.0,0.0,0.0,,,6,2009,WD,4662840.0
506,duplex_united,18.288,705.6912,Pave,Reg,Lvl,AllPub,Inside,Gtl,Chigovka,Artery,Duplex,2Story,5,5,1952,1952,CompShg,Wd Sdng,Wd Sdng,BrkFace,33.4451,TA,TA,CBlock,TA,TA,No,Unf,89.1869,89.1869,GasA,Gd,Y,SBrkr,89.1869,92.903,0.0,182.0899,2,0,4,2,TA,10,Typ,0,,Detchd,Unf,2,37.1612,TA,TA,N,0.0,0.0,0.0,,,7,2009,COD,3949140.0
507,house_2floor,24.384,887.5953,Pave,IR1,Lvl,AllPub,Inside,Gtl,Daryino,Norm,1Fam,2Story,8,5,1993,1994,CompShg,VinylSd,VinylSd,BrkFace,11.6129,Gd,TA,PConc,Gd,TA,No,GLQ,36.8825,72.1856,GasA,Ex,Y,SBrkr,98.9417,78.5959,0.0,177.5376,2,1,3,1,Gd,8,Typ,1,TA,Attchd,RFn,2,43.7573,TA,TA,Y,7.5251,0.0,0.0,,,9,2006,WD,5843700.0
508,house_1floor,22.86,730.4034,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somovo,Norm,1Fam,1Story,6,5,2009,2009,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,110.6475,113.1559,GasA,Ex,Y,SBrkr,113.1559,0.0,0.0,113.1559,2,0,2,1,Gd,4,Typ,0,,Attchd,Fin,2,62.8024,TA,TA,Y,9.4761,0.0,0.0,,,9,2009,New,6607276.0
509,house_2floor,18.288,891.8688,Pave,Reg,Lvl,AllPub,Inside,Gtl,Chigovka,Norm,1Fam,2Story,7,9,1928,2005,CompShg,MetalSd,MetalSd,,0.0,TA,Ex,BrkTil,TA,TA,No,Rec,50.9108,64.0102,GasA,Ex,Y,SBrkr,64.0102,64.0102,0.0,128.0203,2,0,3,1,Gd,7,Typ,1,Gd,Detchd,Unf,2,33.4451,TA,TA,N,0.0,10.7767,0.0,,,10,2008,WD,4004070.0
510,house_1floor,24.384,891.8688,Pave,Reg,Lvl,AllPub,Corner,Gtl,Alpika,Norm,1Fam,1Story,5,6,1959,1959,CompShg,MetalSd,MetalSd,BrkFace,12.2632,TA,TA,CBlock,TA,TA,No,ALQ,4.6452,96.712,GasA,Ex,Y,SBrkr,96.712,0.0,0.0,96.712,1,0,3,1,TA,6,Typ,0,,Attchd,RFn,1,25.0838,TA,TA,Y,8.1755,0.0,0.0,,MnPrv,7,2009,WD,3949140.0
511,house_1floor,22.86,1352.5748,Pave,Reg,Lvl,AllPub,Inside,Gtl,Alpika,Norm,1Fam,1Story,5,7,1951,2000,CompShg,Wd Sdng,Wd Sdng,BrkCmn,6.5032,Gd,TA,CBlock,TA,TA,No,BLQ,16.5367,93.6462,GasA,Ex,Y,SBrkr,126.6268,0.0,0.0,126.6268,1,0,2,1,TA,6,Min1,2,TA,CarPort,Unf,1,26.7561,TA,TA,Y,3.9019,0.0,0.0,,,6,2009,WD,5230628.0
512,cottage_settlem,12.192,630.9972,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gardarika,Norm,TwnhsE,1Story,7,5,2005,2006,CompShg,VinylSd,VinylSd,Stone,8.7329,Gd,TA,PConc,Gd,TA,No,Unf,127.0913,127.0913,GasA,Ex,Y,SBrkr,127.0913,0.0,0.0,127.0913,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2,44.036,TA,TA,Y,3.2516,0.0,0.0,,,3,2006,New,5508434.7
513,house_1floor,21.336,845.4173,Pave,Reg,Lvl,AllPub,Corner,Gtl,Alpika,Feedr,1Fam,1Story,5,5,1958,1958,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,15.7006,80.2682,GasA,TA,Y,SBrkr,80.2682,0.0,0.0,80.2682,1,0,3,1,TA,5,Typ,0,,Detchd,Unf,2,57.9715,TA,TA,Y,0.0,0.0,0.0,,,7,2006,WD,3530682.0
514,house_1floor,21.6408,853.4999,Pave,Reg,Bnk,AllPub,Corner,Gtl,Petrovskie_ozera,Norm,1Fam,1Story,6,5,1983,1983,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,PConc,TA,TA,No,ALQ,69.4914,100.7069,GasA,TA,Y,SBrkr,100.3352,0.0,0.0,100.3352,1,1,3,1,TA,5,Typ,0,,Attchd,Unf,2,44.9651,TA,TA,Y,0.0,14.6787,0.0,,,6,2007,WD,3423700.0
515,house_1floor_attic,16.764,984.2144,Pave,Reg,Lvl,AllPub,Inside,Gtl,Leskovo,Norm,1Fam,1.5Unf,5,5,1926,1950,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,71.3495,71.3495,Grav,Fa,N,SBrkr,73.3005,0.0,0.0,73.3005,1,0,2,1,TA,5,Typ,0,,Detchd,Unf,1,18.5806,Po,Po,Y,0.0,10.4051,0.0,,MnPrv,6,2007,WD,2465575.0
516,house_1floor,28.6512,1135.2747,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gardarika,Norm,1Fam,1Story,10,5,2009,2009,CompShg,CemntBd,CmentBd,BrkFace,28.3354,Ex,TA,CBlock,Ex,TA,No,GLQ,52.9547,186.3634,GasA,Ex,Y,SBrkr,187.6641,0.0,0.0,187.6641,2,1,3,1,Ex,9,Typ,1,Gd,Attchd,Fin,3,83.6127,TA,TA,Y,5.0168,0.0,0.0,,,9,2009,New,12778750.92
517,multi_level house,,970.6505,Pave,IR1,Lvl,AllPub,Corner,Gtl,Pridonskoy,Norm,1Fam,SLvl,6,6,1972,1972,CompShg,HdBoard,HdBoard,BrkFace,30.9367,TA,TA,CBlock,TA,TA,No,Unf,64.0102,64.0102,GasA,TA,Y,SBrkr,128.0203,68.8411,0.0,196.8615,2,1,3,1,TA,7,Typ,1,TA,Attchd,RFn,2,54.1624,TA,TA,Y,9.6619,0.0,0.0,,GdPrv,8,2009,COD,5011760.0
518,house_2floor,24.0792,948.3538,Pave,IR1,Lvl,AllPub,Inside,Gtl,Geleznodorogny,Norm,1Fam,2Story,7,5,1996,1997,CompShg,VinylSd,VinylSd,BrkFace,85.5637,Gd,TA,PConc,Gd,TA,No,Unf,117.4294,117.4294,GasA,Ex,Y,SBrkr,118.6371,99.1275,0.0,217.7646,2,1,3,1,Gd,7,Typ,1,TA,Attchd,RFn,3,82.5908,TA,TA,Y,0.0,0.0,0.0,,,7,2009,WD,8405800.0
519,house_2floor,,885.4585,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Koltsovo,Norm,1Fam,2Story,6,5,1998,1998,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,8.1755,73.765,GasA,Ex,Y,SBrkr,81.9404,84.9133,0.0,166.8538,2,1,3,1,TA,7,Typ,0,,Attchd,RFn,2,50.725,TA,TA,Y,3.3445,0.0,0.0,,MnPrv,5,2007,WD,5391050.0
520,house_2floor,16.1544,1014.315,Pave,Reg,Lvl,AllPub,Inside,Gtl,Leskovo,Norm,1Fam,2Story,7,9,1926,2004,CompShg,MetalSd,MetalSd,,0.0,Gd,TA,BrkTil,Gd,TA,No,Unf,118.5442,118.5442,GasA,Ex,Y,SBrkr,118.5442,74.694,0.0,193.2382,1,1,3,1,Gd,9,Typ,2,Gd,Detchd,Unf,1,26.1986,TA,TA,Y,0.0,0.0,0.0,,MnPrv,6,2009,WD,7422480.0
521,two_cottage,18.288,1003.3524,Pave,Reg,Lvl,AllPub,Inside,Gtl,Chigovka,Norm,2fmCon,2Story,4,7,1900,2000,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,,,,,0.0,0.0,GasA,TA,N,FuseA,64.4747,55.7418,0.0,120.2165,2,0,3,2,TA,7,Typ,0,,,,0,0.0,,,N,10.5909,19.5096,0.0,,,8,2008,WD,2642437.5
522,house_1floor,27.432,1113.7212,Pave,IR1,Lvl,AllPub,Corner,Gtl,Alpika,Feedr,1Fam,1Story,6,6,1957,1957,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,Rec,43.3857,115.5713,GasA,Ex,Y,FuseA,115.5713,0.0,0.0,115.5713,1,1,3,1,TA,6,Typ,2,Gd,Attchd,Unf,1,31.2154,TA,TA,Y,3.7161,0.0,0.0,,,5,2007,WD,3832500.0
523,house_1floor_attic,15.24,464.515,Pave,Reg,Lvl,AllPub,Corner,Gtl,Olimpysky,Feedr,1Fam,1.5Fin,6,7,1947,1950,CompShg,CemntBd,CmentBd,,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,56.2063,93.2746,GasA,Ex,Y,SBrkr,93.2746,61.316,0.0,154.5906,2,0,3,1,TA,7,Typ,2,Gd,Detchd,Unf,2,39.0193,TA,TA,Y,2.2297,3.3445,0.0,,,10,2006,WD,4321620.0
524,house_2floor,39.624,3724.8529,Pave,IR1,Bnk,AllPub,Inside,Gtl,Pervozvanny,PosN,1Fam,2Story,10,5,2007,2008,CompShg,CemntBd,CmentBd,Stone,70.7921,Ex,TA,PConc,Ex,TA,Gd,GLQ,81.5688,291.5296,GasA,Ex,Y,SBrkr,291.5296,142.8848,0.0,434.4144,3,1,3,1,Ex,11,Typ,1,Gd,BuiltIn,Fin,3,82.1263,TA,TA,Y,37.7186,0.0,0.0,,,10,2007,New,4720362.5
525,house_2floor,28.956,1095.0477,Pave,IR1,Lvl,AllPub,Inside,Gtl,Geleznodorogny,Norm,1Fam,2Story,7,5,1996,1997,CompShg,VinylSd,VinylSd,BrkFace,55.1844,Gd,TA,PConc,Gd,TA,No,GLQ,61.316,128.1132,GasA,Ex,Y,SBrkr,128.4848,94.2965,0.0,222.7814,2,1,3,1,Gd,8,Typ,1,TA,Attchd,Fin,3,77.4811,TA,TA,Y,5.5742,0.0,0.0,,,8,2007,WD,8067412.5
526,house_1floor,18.8976,696.7725,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somovo,Norm,1Fam,1Story,7,5,2005,2005,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,116.7791,116.7791,GasA,Ex,Y,SBrkr,117.6152,0.0,0.0,117.6152,2,0,3,1,Gd,6,Typ,1,TA,Attchd,Unf,2,42.0851,TA,TA,Y,13.378,0.0,0.0,,,4,2006,WD,4783680.0
527,house_1floor,21.336,1235.6099,Pave,Reg,Lvl,AllPub,Inside,Gtl,Alpika,Norm,1Fam,1Story,5,7,1956,2000,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,Gd,TA,No,Rec,51.1896,86.214,GasA,TA,Y,SBrkr,86.214,0.0,0.0,86.214,1,0,2,1,TA,4,Typ,0,,Attchd,Unf,1,23.4116,TA,TA,Y,0.0,14.4929,0.0,,,6,2007,WD,3372600.0
528,house_2floor,20.4216,1388.714,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gardarika,Norm,1Fam,2Story,9,5,2008,2008,CompShg,VinylSd,VinylSd,Stone,24.898,Ex,TA,PConc,Ex,TA,Av,GLQ,11.3342,134.8952,GasA,Ex,Y,SBrkr,137.1248,114.921,0.0,252.0458,2,1,3,1,Ex,11,Typ,1,Gd,Attchd,Fin,3,79.7108,TA,TA,Y,6.1316,0.0,0.0,,,11,2008,New,11098511.07
529,house_1floor,17.6784,845.2315,Pave,IR1,Lvl,AllPub,Inside,Gtl,Pervozvanny,Norm,1Fam,1Story,4,7,1920,2002,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,Mn,ALQ,16.7225,49.0528,GasA,Ex,Y,SBrkr,56.2063,0.0,0.0,56.2063,1,0,2,1,TA,5,Typ,0,,,,0,0.0,,,N,0.0,13.378,0.0,,,7,2007,WD,2197300.0
530,house_1floor,,3034.9552,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Leskovo,Norm,1Fam,1Story,6,3,1957,1975,CompShg,Wd Sdng,Stone,,,Gd,TA,PConc,TA,TA,No,Rec,75.8088,189.0576,GasA,TA,Y,SBrkr,233.651,0.0,0.0,233.651,3,0,4,2,TA,9,Maj1,2,TA,Attchd,RFn,2,44.9651,TA,TA,Y,0.0,18.5806,0.0,,,3,2007,WD,5125943.2
531,multi_level house,25.908,947.6106,Pave,Reg,Lvl,AllPub,Inside,Gtl,Shi,Norm,1Fam,SLvl,6,5,1988,1989,CompShg,HdBoard,HdBoard,BrkFace,20.3458,Gd,TA,CBlock,Gd,TA,Av,GLQ,62.9882,135.7313,GasA,Ex,Y,SBrkr,140.1906,0.0,0.0,140.1906,2,0,3,1,Gd,5,Typ,1,Fa,Attchd,RFn,2,55.7418,TA,TA,Y,0.0,0.0,0.0,,,8,2008,WD,4352250.0
532,house_2floor,18.288,571.818,Pave,IR1,Lvl,AllPub,FR3,Gtl,Olimpysky,RRNn,1Fam,2Story,6,8,1920,1999,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,Fa,Fa,Mn,Unf,56.7637,56.7637,GasA,Ex,Y,SBrkr,69.7702,56.7637,0.0,126.5339,2,0,3,1,TA,6,Typ,0,,Detchd,Fin,2,46.6373,TA,Fa,Y,0.0,7.8039,0.0,,,6,2008,WD,3183360.0
533,house_1floor,18.288,668.9016,Pave,Reg,Lvl,AllPub,Inside,Gtl,Alpika,Norm,1Fam,1Story,5,7,1955,2007,CompShg,VinylSd,VinylSd,,0.0,TA,TA,Slab,,,,,0.0,0.0,GasA,Ex,Y,SBrkr,76.8308,0.0,0.0,76.8308,1,0,2,1,TA,5,Mod,1,Po,Detchd,Unf,1,36.418,TA,TA,Y,0.0,0.0,0.0,,,4,2010,WD,3264775.0
534,house_1floor,15.24,464.515,Pave,Reg,Low,AllPub,Inside,Mod,Olimpysky,Norm,1Fam,1Story,1,3,1946,1950,CompShg,VinylSd,VinylSd,,0.0,Fa,Fa,Slab,,,,,0.0,0.0,GasA,Fa,N,FuseF,31.0296,0.0,0.0,31.0296,1,0,1,1,Fa,2,Typ,0,,,,0,0.0,,,N,0.0,0.0,0.0,,,1,2007,WD,1004115.0
535,house_2floor,22.5552,841.3296,Pave,IR1,Lvl,AllPub,Inside,Gtl,Darvina,Norm,1Fam,2Story,8,5,2004,2004,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Ex,Gd,Av,Unf,65.6824,65.6824,GasA,Ex,Y,SBrkr,65.6824,65.6824,0.0,131.3648,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,Fin,2,37.4399,TA,TA,Y,3.2516,0.0,0.0,,,10,2006,WD,4838040.0
